MamePranav,RT @Ranveer18134137: #MODIJI_POSTPONEJEENEET agar hamlog exam  hota h to lakho students ke life Ka risk yasa scientists and expert Ka manan…,0.0,0.0
dgpkrish,"RT @PTI_News: Prime Minister Narendra Modi expresses sadness at building collapse in Raigad in Maharashtra, and says local authorities and…",0.0,0.0
KUdhayavani,"RT @MahilaCongress: The responsibility of every Congress worker and leader today is to fight the pernicious assault on India’s democracy, p…",0.0,0.0
Bakiyani1,RT @Ranveer18134137: #MODIJI_POSTPONEJEENEET agar hamlog exam  hota h to lakho students ke life Ka risk yasa scientists and expert Ka manan…,0.0,0.0
Rachnagowda2,RT @Ranveer18134137: #MODIJI_POSTPONEJEENEET agar hamlog exam  hota h to lakho students ke life Ka risk yasa scientists and expert Ka manan…,0.0,0.0
Akshay04900360,"RT @0NitaAmbani: I Believe... 

""MODI HAI TO MUMKIN HAI""

Nothing Is Impossible For Modi Ji
@narendramodi

#MODIJI_POSTPONEJEENEET",-0.6666666666666666,1.0
Ujjawal35942974,"RT @ayush_1604: #MODIJI_POSTPONEJEENEET
Either Allen director will show that money always wins or modi Ji will show that not everything is…",0.3,0.2
Drshailesh83,RT @aapkadharam: What a coincidence.... kal Modi ji ke aangan mein मोर naachte dekha...aaj mere aangan mein..... jungle se ikk मोरनी  chali…,-0.5,0.5
NeyazAaliya,Exam is not more important than student's lives. What will be the benefit of exam when students will get affected w… https://t.co/oBIdSWkY6f,0.07500000000000001,0.75
social_gadfly_,"RT @Chellaney: Wow! India's ex-NSA equates Modi and Duterte — leaders of two vibrant democracies, where attacking the elected government in…",0.14583333333333331,0.6666666666666666
DEEPAKJorwal13,RT @Twinkle68987958: @Sandeep_Saurav_ @NoOne96414344 @narendramodi Hey stop criticizing modi ji 🙏🙏🙏 hum log yaha politics khelne nehi aye h…,0.0,0.0
vikaspa64154412,"RT @GoldyDS_Dhuri: For once Modi Ji, do something good for the nation.

Don’t play with the lives of India’s Future!

#MODIJI_POSTPONEJEENE…",0.35,0.36250000000000004
kumarVi82573124,RT @Ranveer18134137: #MODIJI_POSTPONEJEENEET agar hamlog exam  hota h to lakho students ke life Ka risk yasa scientists and expert Ka manan…,0.0,0.0
Aparna70907529,RT @Ranveer18134137: #MODIJI_POSTPONEJEENEET agar hamlog exam  hota h to lakho students ke life Ka risk yasa scientists and expert Ka manan…,0.0,0.0
isubham18,"Modi Ji is a big man with a big heart.
He will surely give decision on our favour..Love You @narendramodi ji.
#MODIJI_POSTPONEJEENEET",0.16666666666666666,0.36296296296296293
ArjunKamalesh,RT @Voice_For_India: Do you know that Joe Biden received the Hilal-e-Pakistan Award in 2008. Do you know he hates Modi &amp; Hindus &amp; wants rig…,0.2,0.1
VK18_ABD17,RT @Riyadenny: Who will tell Prime Minister Modi the same thing?  That the COVID crisis didn't have to be this bad.,-0.3499999999999999,0.3958333333333333
Ritu88251803,"RT @iRaviTiwari: PM Modi Ji

70 K New Covid positive Yesterday
More Than 5 Lacs Positive Last 7 days.

How possible to Conduct Exam ?? Plea…",0.1818181818181818,0.5186868686868688
Khurshi91513164,@anjanaomkashyap Anjana Om Modi ji aap Sushant ka dekho...,0.0,0.0
RifatFatma06,"RT @GoldyDS_Dhuri: For once Modi Ji, do something good for the nation.

Don’t play with the lives of India’s Future!

#MODIJI_POSTPONEJEENE…",0.35,0.36250000000000004
SparshRawal3,"RT @AISA_tweets: It's Not Rocket Science Modi ji!

Students aren't afraid of EXAMs. They are of COVID. They care for their family &amp; want th…",-0.6,0.9
meer_umee,"RT @republic: #LIVE | Mayawati appeals to PM Modi to postpone NEET, JEE exams. Tune in to Republic TV to watch 
https://t.co/RZHKU3wOei htt…",0.13636363636363635,0.5
Nia48909123,RT @Voice_For_India: Do you know that Joe Biden received the Hilal-e-Pakistan Award in 2008. Do you know he hates Modi &amp; Hindus &amp; wants rig…,0.2,0.1
PulaparthiSwamy,"RT @Shresth58821552: Abb aur scroll nahi hota twitter pe, har jagah yehe chal raha, 
#MODIJI_POSTPONEJEENEET 
#PostponeJEEAndNEET 
Itna to…",0.0,0.0
RealArpitJain,RT @Voice_For_India: Do you know that Joe Biden received the Hilal-e-Pakistan Award in 2008. Do you know he hates Modi &amp; Hindus &amp; wants rig…,0.2,0.1
sujitsingh1551,"RT @RajaBrar_INC: For once Modi Ji, do something good for the nation.

Don’t play with the lives of India’s Future!
#MODIJI_POSTPONEJEENEET",0.35,0.36250000000000004
PrithwirajBisw5,"@narendramodi 

Why Modi wins every single time

via NaMo App https://t.co/ThaiDiWzmj",0.11428571428571428,0.20714285714285713
almas_samar,"RT @Ashok13057509: #MODIJI_POSTPONEJEENEET
We have on trending number forest from last 5 days. we hope and believe that modi govt will deci…",0.0,0.06666666666666667
Sindhu43522116,"RT @Sriman67372836: We need to postpone all entrance exams not only jeemains and neet

I hope that Modi government will take a positive dec…",0.11363636363636363,0.7727272727272727
Raj_deep2463,"RT @MAHIMAN1501: RT 💯
MODI JI LAST HOPE 🥺

#MODIJI_POSTPONEJEENEET https://t.co/tl1Gctw0lg",0.0,0.06666666666666667
SachinINC1,"RT @srivatsayb: PM Modi, hold Parliament first and then you can hold NEET &amp; JEE

Also, 16-25 yr old students must understand from the obsti…",0.175,0.26666666666666666
mmmiichele,sono quella classica persona che se sta male si isola dal mondo cercando in tutti modi di nasconderlo il più possibile,0.0,0.1
singhsanchita01,"RT @JebiMather: Modi ji, 

What matters is not 56 inch chest but a heart to listen to the pain &amp; suffering ; understand the concern of stud…",0.0,0.0
jamfy123,RT @Ranveer18134137: #MODIJI_POSTPONEJEENEET agar hamlog exam  hota h to lakho students ke life Ka risk yasa scientists and expert Ka manan…,0.0,0.0
SarcasticStree0,"RT @AISA_tweets: It's Not Rocket Science Modi ji!

Students aren't afraid of EXAMs. They are of COVID. They care for their family &amp; want th…",-0.6,0.9
NarayaN63264451,"RT @0NitaAmbani: I Believe... 

""MODI HAI TO MUMKIN HAI""

Nothing Is Impossible For Modi Ji
@narendramodi

#MODIJI_POSTPONEJEENEET",-0.6666666666666666,1.0
Sajalag1998,RT @Voice_For_India: Do you know that Joe Biden received the Hilal-e-Pakistan Award in 2008. Do you know he hates Modi &amp; Hindus &amp; wants rig…,0.2,0.1
YashRupchandani,"RT @RajaBrar_INC: For once Modi Ji, do something good for the nation.

Don’t play with the lives of India’s Future!
#MODIJI_POSTPONEJEENEET",0.35,0.36250000000000004
NazN043,"RT @Ashok13057509: #MODIJI_POSTPONEJEENEET
We have on trending number forest from last 5 days. we hope and believe that modi govt will deci…",0.0,0.06666666666666667
AartiSh12312437,RT @Ranveer18134137: #MODIJI_POSTPONEJEENEET agar hamlog exam  hota h to lakho students ke life Ka risk yasa scientists and expert Ka manan…,0.0,0.0
mukeshtiwaary,"RT @SahilBulla: We were saying ""Morya"" but Modi heard ""Mor Yaha"".",0.0,0.0
PujaR99,RT @CrypticMiind: Only person who is sure of not losing his job under Modi Govt is Modi's Photographer.,0.25,0.9444444444444444
AumPate37710310,"RT @Dharma2X: NEET, JEE Main 2020: After urging Centre, Mamata Banerjee writes to PM Modi to postpone Entrance Exams!! 🌟🌟

Dr. @Swamy39 jee…",0.26041666666666663,0.3333333333333333
dheerendra075,"Union minister Nitin Gadkari vl inaugurate &amp; lay the foundation stone of projects worth over Rs 9,400 crore in Madh… https://t.co/RJSMgjX2xY",0.3,0.1
bmishra2246,"@YashwantSinha Tu mentally disturbed hai kya??aukat hai to Modi SE fight Kar,,,",-0.1,0.2
SuvarnaNarayan5,RT @Ranveer18134137: #MODIJI_POSTPONEJEENEET agar hamlog exam  hota h to lakho students ke life Ka risk yasa scientists and expert Ka manan…,0.0,0.0
theabhimohindra,"RT @AapGhumaKeLeLo_: Now whn I get to see these Shouries, Kulkarnis &amp; Yashwants’ real intentions, loyalties &amp; ideologies, I think Vajpayee…",0.2,0.30000000000000004
PujaSin70811843,"RT @republic: #LIVE | Mayawati appeals to PM Modi to postpone NEET, JEE exams. Tune in to Republic TV to watch 
https://t.co/RZHKU3wOei htt…",0.13636363636363635,0.5
SubathraS8,RT @Ranveer18134137: #MODIJI_POSTPONEJEENEET agar hamlog exam  hota h to lakho students ke life Ka risk yasa scientists and expert Ka manan…,0.0,0.0
Matheen97056326,RT @waglenikhil: RTI Shows Western Railways Has No Record of PM Modi's Father's Tea Shop https://t.co/5bT93UJBXm,0.0,0.0
Arpit48475614,RT @Ranveer18134137: #MODIJI_POSTPONEJEENEET agar hamlog exam  hota h to lakho students ke life Ka risk yasa scientists and expert Ka manan…,0.0,0.0
Arpita56886810,RT @Ranveer18134137: #MODIJI_POSTPONEJEENEET agar hamlog exam  hota h to lakho students ke life Ka risk yasa scientists and expert Ka manan…,0.0,0.0
NehaCho64536823,"RT @Shivam_modi1: Modi ji, 

What matters is not 56 inch chest but a heart to listen to the pain &amp; suffering ; understand the concern of st…",0.0,0.0
AK_India_Modi,@Indumakalktchi @JohnDayal John Dayal epdi saar Hindu Rights activist aaga mudiyum???,0.0,0.0
Asif01723707,RT @Ranveer18134137: #MODIJI_POSTPONEJEENEET agar hamlog exam  hota h to lakho students ke life Ka risk yasa scientists and expert Ka manan…,0.0,0.0
LataSTiwari,"@mygovindia ,@narendramodi, @PMOIndia ,@HMOIndia ,@myogioffice Modi ji,take NEET /JEE as a challenge. You have the… https://t.co/QJEitAaGWS",0.0,0.0
shafiqhmd9,RT @Ranveer18134137: #MODIJI_POSTPONEJEENEET agar hamlog exam  hota h to lakho students ke life Ka risk yasa scientists and expert Ka manan…,0.0,0.0
2Suhana25,"RT @R1Ruhi: हम तुम तीनो जब मिल जाएँगे एक नया इतिहास बनाएँगे ।

The Trio of Nation's Disaster
(Modi-Whatsapp-Facebook) https://t.co/2SRd72uP…",0.0,0.0
